Name,Start Date (UTC),Start Time (UTC),End Date (UTC),End Time (UTC),BodyWeight,Exercise,Equipment,Reps,Weight,Time,Distance,Status,Categories
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Barbell Row","Barbell","5","9,07","","","NotStarted","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Barbell Row","Barbell","5","10,21","","","NotStarted","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Barbell Row","Barbell","5","11,34","","","NotStarted","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Bench Press","Machine","5","6,8","","","NotStarted","Pectorals,Triceps"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Bench Press","Machine","5","7,94","","","NotStarted","Pectorals,Triceps"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Bench Press","Machine","5","9,07","","","NotStarted","Pectorals,Triceps"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Squat","Barbell","5","25,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Squat","Barbell","5","25,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Squat","Barbell","9","25,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Deadlift","Barbell","7","13,61","","","NotStarted","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Overhead Press","None","5","15,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Overhead Press","None","5","15,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Overhead Press","None","13","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","1/27/2018","5:45:45 AM","1/27/2018","6:27:20 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Barbell Row","Barbell","5","28,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Barbell Row","Barbell","5","28,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Barbell Row","Barbell","15","28,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Bench Press","Machine","5","20,0","","","Done","Pectorals,Triceps"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Bench Press","Machine","5","28,0","","","Done","Pectorals,Triceps"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Bench Press","Machine","10","28,0","","","Done","Pectorals,Triceps"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Squat","Barbell","5","11,34","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Squat","Barbell","5","11,34","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Squat","Barbell","5","11,34","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","1/29/2018","12:28:18 PM","1/29/2018","12:55:40 PM","68,04","Deadlift","Barbell","6","37,5","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Cardio","1/30/2018","2:57:55 PM","1/30/2018","2:58:11 PM","68,04","Running","None","","","00:25:00","5,17","Done","Cardio"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Squat","Barbell","5","28,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Squat","Barbell","5","28,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Squat","Barbell","10","28,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Deadlift","Barbell","7","15,88","","","NotStarted","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Pullup","Machine","4","0,0","","","Done","Lats"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Overhead Press","None","5","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Overhead Press","None","5","20,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","1/31/2018","11:36:55 AM","1/31/2018","12:01:07 PM","68,04","Overhead Press","None","8","28,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Barbell Row","Barbell","5","28,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Barbell Row","Barbell","5","33,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Barbell Row","Barbell","12","33,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Bench Press","Machine","5","28,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Bench Press","Machine","5","28,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Bench Press","Machine","10","33,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Squat","Barbell","5","12,47","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Squat","Barbell","5","12,47","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Squat","Barbell","5","12,47","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/6/2018","10:36:12 AM","2/6/2018","11:04:31 AM","68,04","Deadlift","Barbell","5","38,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Squat","Barbell","5","30,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Squat","Barbell","5","30,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Squat","Barbell","11","30,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Deadlift","Barbell","7","17,01","","","NotStarted","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/10/2018","12:54:35 PM","2/10/2018","1:24:46 PM","68,04","Overhead Press","None","11","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Barbell Row","Barbell","5","34,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Barbell Row","Barbell","5","34,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Barbell Row","Barbell","10","34,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Bench Press","Machine","5","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Bench Press","Machine","5","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Bench Press","Machine","10","30,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Squat","Barbell","5","0,0","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Squat","Barbell","5","13,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Squat","Barbell","5","13,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/12/2018","4:00:20 PM","2/12/2018","4:26:09 PM","68,04","Deadlift","Barbell","5","44,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Squat","Barbell","5","33,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Squat","Barbell","5","33,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Squat","Barbell","7","33,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Deadlift","Barbell","7","22,01","","","NotStarted","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Overhead Press","None","5","25,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Overhead Press","None","5","28,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/14/2018","1:32:30 PM","2/14/2018","2:04:34 PM","68,04","Overhead Press","None","10","28,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Barbell Row","Barbell","5","38,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Barbell Row","Barbell","5","38,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Barbell Row","Barbell","10","38,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Bench Press","Machine","5","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Bench Press","Machine","5","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Bench Press","Machine","10","35,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Squat","Barbell","5","18,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Squat","Barbell","5","18,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Squat","Barbell","5","18,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/19/2018","6:31:25 AM","2/19/2018","7:01:29 AM","68,04","Deadlift","Barbell","5","45,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Squat","Barbell","5","38,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Squat","Barbell","5","38,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Squat","Barbell","10","38,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Deadlift","Barbell","7","27,01","","","NotStarted","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Pullup","Machine","4","0,0","","","Done","Lats"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Overhead Press","None","5","27,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Overhead Press","None","5","27,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/21/2018","6:36:28 AM","2/21/2018","7:09:10 AM","68,04","Overhead Press","None","10","27,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Barbell Row","Barbell","5","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Barbell Row","Barbell","5","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Barbell Row","Barbell","8","40,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Bench Press","Machine","5","38,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Bench Press","Machine","5","38,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Bench Press","Machine","10","38,0","","","Done","Pectorals,Triceps"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Squat","Barbell","5","23,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Squat","Barbell","5","23,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Squat","Barbell","5","23,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","2/24/2018","2:10:15 PM","2/24/2018","2:37:38 PM","68,04","Deadlift","Barbell","7","50,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Squat","Barbell","5","35,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Squat","Barbell","5","35,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Squat","Barbell","5","35,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Deadlift","Barbell","7","32,01","","","NotStarted","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Overhead Press","None","5","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Overhead Press","None","5","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","2/27/2018","12:02:51 PM","2/27/2018","12:35:20 PM","68,04","Overhead Press","None","8","30,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Barbell Row","Barbell","5","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Barbell Row","Barbell","5","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Barbell Row","Barbell","8","45,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Bench Press","Machine","5","41,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Bench Press","Machine","5","41,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Bench Press","Machine","8","41,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Squat","Barbell","5","28,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Squat","Barbell","5","28,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Squat","Barbell","5","28,61","","","NotStarted","Glutes,Quads,Abdominals,Hips"
"Greyskulls B","3/1/2018","11:03:57 AM","3/1/2018","11:36:09 AM","68,04","Deadlift","Barbell","5","55,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Squat","Barbell","5","38,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Squat","Barbell","5","38,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Squat","Barbell","10","38,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Deadlift","Barbell","7","37,01","","","NotStarted","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Overhead Press","None","5","32,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Overhead Press","None","5","32,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/3/2018","7:23:52 AM","3/3/2018","8:00:06 AM","68,04","Overhead Press","None","8","32,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Barbell Row","Barbell","5","48,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Barbell Row","Barbell","5","48,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Barbell Row","Barbell","6","48,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Bench Press","Machine","5","44,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Bench Press","Machine","5","44,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Bench Press","Machine","6","44,0","","","Done","Pectorals,Triceps"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Deadlift","Barbell","5","60,0","","","Done","Glutes,Quads,Hamstring,Hips,Lower Back"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls B","3/6/2018","12:26:27 PM","3/6/2018","1:07:16 PM","68,04","Back Extension","Machine","7","0,0","","","Done","Glutes,Lower Back"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Squat","Barbell","5","40,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Squat","Barbell","5","40,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Squat","Barbell","8","40,0","","","Done","Glutes,Quads,Abdominals,Hips"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Pullup","Machine","5","0,0","","","Done","Lats"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Pullup","Machine","4","0,0","","","Done","Lats"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Overhead Press","None","5","34,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Overhead Press","None","5","34,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Overhead Press","None","5","34,0","","","Done","Shoulders,Traps,Abdominals,Legs,Arms"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Standing Calf Raise","Single Dumbbell","7","0,0","","","Done","Calves"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Standing Calf Raise","Single Dumbbell","7","0,0","","","Done","Calves"
"Greyskulls A","3/8/2018","3:19:32 PM","3/8/2018","3:53:03 PM","68,04","Standing Calf Raise","Single Dumbbell","7","0,0","","","Done","Calves"
"Cardio","3/9/2018","12:43:57 PM","3/9/2018","12:44:18 PM","68,04","Running","None","","","00:24:30","3,08","Done","Cardio"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Barbell Row","Barbell","5","50,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Barbell Row","Barbell","5","50,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
"Greyskulls B","3/10/2018","12:46:27 PM","3/10/2018","1:23:10 PM","68,04","Barbell Row","Barbell","6","50,0","","","Done","Upper Back,Lower Back,Abdominals,Hips,Arms"
